# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -1.300   Z = 0.0007870   Y = 0.24801591   Age (Myr) = 1000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.8914959262   0.8913853208   0.02852  3.81405    4.6846   4.8959   4.3217   4.1247
   0.8969171312   0.8968034258   0.04155  3.81567    4.6524   4.8614   4.2929   4.0972
   0.9023383361   0.9022212217   0.05473  3.81740    4.6199   4.8263   4.2640   4.0697
   0.9077595411   0.9076389059   0.06750  3.81914    4.5884   4.7923   4.2361   4.0431
   0.9131807461   0.9130566461   0.08006  3.82081    4.5574   4.7588   4.2087   4.0170
   0.9186019511   0.9184742888   0.09257  3.82248    4.5266   4.7255   4.1813   3.9910
   0.9240231560   0.9238918279   0.10504  3.82413    4.4959   4.6922   4.1541   3.9650
   0.9294443610   0.9293092771   0.11748  3.82578    4.4652   4.6591   4.1269   3.9392
   0.9348655660   0.9347265218   0.12994  3.82745    4.4345   4.6258   4.0997   3.9134
   0.9402867710   0.9401437942   0.14234  3.82911    4.4039   4.5927   4.0726   3.8877
   0.9457079759   0.9455610333   0.15464  3.83075    4.3735   4.5600   4.0458   3.8622
   0.9511291809   0.9509780977   0.16689  3.83238    4.3432   4.5273   4.0190   3.8369
   0.9565503859   0.9563950172   0.17910  3.83401    4.3130   4.4948   3.9923   3.8116
   0.9619715909   0.9618118133   0.19127  3.83564    4.2829   4.4623   3.9657   3.7865
   0.9673927958   0.9672286480   0.20341  3.83727    4.2529   4.4300   3.9392   3.7614
   0.9728140008   0.9726455372   0.21549  3.83889    4.2229   4.3977   3.9128   3.7365
   0.9782352058   0.9780621382   0.22754  3.84050    4.1932   4.3655   3.8865   3.7117
   0.9836564108   0.9834785989   0.23959  3.84213    4.1634   4.3332   3.8603   3.6869
   0.9890776157   0.9888952046   0.25151  3.84373    4.1338   4.3013   3.8343   3.6624
   0.9944988207   0.9943117494   0.26339  3.84532    4.1044   4.2696   3.8084   3.6380
   0.9999200257   0.9997277629   0.27525  3.84691    4.0750   4.2379   3.7825   3.6137
   1.0053412307   1.0051444032   0.28688  3.84895    4.0463   4.2065   3.7584   3.5915
   1.0107624356   1.0105610438   0.29851  3.85102    4.0176   4.1750   3.7343   3.5694
   1.0161836406   1.0159779850   0.30999  3.85305    3.9893   4.1438   3.7105   3.5476
   1.0216048456   1.0213948966   0.32140  3.85506    3.9612   4.1129   3.6869   3.5259
   1.0270260505   1.0268115149   0.33278  3.85706    3.9332   4.0820   3.6633   3.5044
   1.0324472555   1.0322280067   0.34413  3.85906    3.9053   4.0512   3.6399   3.4830
   1.0378684605   1.0376442262   0.35548  3.86108    3.8773   4.0204   3.6165   3.4617
   1.0432896655   1.0430602741   0.36680  3.86309    3.8495   3.9898   3.5932   3.4406
