# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -2.199   Z = 0.0000996   Y = 0.24711700   Age (Myr) = 13000.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.3528108079   0.3528108079  -1.52236  3.62420    8.7870   9.4434   8.0056   7.6516
   0.3545787156   0.3545787156  -1.51870  3.62452    8.7768   9.4320   7.9962   7.6425
   0.3563466233   0.3563466233  -1.51591  3.62484    8.7688   9.4228   7.9889   7.6355
   0.3581145311   0.3581145311  -1.51392  3.62515    8.7628   9.4157   7.9837   7.6306
   0.3598824388   0.3598824388  -1.51182  3.62547    8.7565   9.4083   7.9781   7.6253
   0.3616503466   0.3616503466  -1.50955  3.62579    8.7498   9.4004   7.9722   7.6197
   0.3634182543   0.3634182543  -1.50709  3.62610    8.7426   9.3921   7.9658   7.6135
   0.3651861621   0.3651861621  -1.50448  3.62641    8.7351   9.3835   7.9590   7.6071
   0.3669540698   0.3669540698  -1.50173  3.62672    8.7272   9.3745   7.9519   7.6002
   0.3687219776   0.3687219776  -1.49883  3.62704    8.7189   9.3650   7.9444   7.5930
   0.3704898853   0.3704898853  -1.49560  3.62736    8.7098   9.3548   7.9361   7.5850
   0.3722577931   0.3722577931  -1.49190  3.62769    8.6995   9.3433   7.9266   7.5758
   0.3740257008   0.3740257008  -1.48715  3.62804    8.6865   9.3291   7.9145   7.5640
   0.3757936086   0.3757936086  -1.47184  3.62852    8.6469   9.2876   7.8762   7.5260
   0.3775615163   0.3775615163  -1.45497  3.62902    8.6034   9.2421   7.8340   7.4842
   0.3793294241   0.3793294241  -1.45139  3.62936    8.5934   9.2309   7.8248   7.4753
   0.3810973318   0.3810973318  -1.44875  3.62969    8.5857   9.2221   7.8180   7.4688
   0.3828652396   0.3828652396  -1.44597  3.63003    8.5777   9.2129   7.8108   7.4619
   0.3846331473   0.3846331473  -1.44305  3.63036    8.5694   9.2034   7.8032   7.4546
   0.3864010551   0.3864010551  -1.44005  3.63070    8.5608   9.1937   7.7955   7.4472
   0.3881689628   0.3881689628  -1.43698  3.63103    8.5521   9.1838   7.7875   7.4396
   0.3899368705   0.3899368705  -1.43384  3.63138    8.5431   9.1737   7.7794   7.4318
   0.3917047783   0.3917047783  -1.43065  3.63172    8.5341   9.1635   7.7712   7.4239
   0.3934726860   0.3934726860  -1.42742  3.63206    8.5250   9.1532   7.7629   7.4159
   0.3952405938   0.3952405938  -1.42415  3.63241    8.5157   9.1428   7.7545   7.4078
   0.3970085015   0.3970085015  -1.42084  3.63276    8.5063   9.1322   7.7460   7.3996
   0.3987764093   0.3987764093  -1.41750  3.63311    8.4969   9.1216   7.7374   7.3913
