# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  GAIA-DR3
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.001   Z = 0.0149205   Y = 0.26948852   Age (Myr) = 5000.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#========================================================================================================================================================================================================
   0.3997366668   0.3997366668  -1.69299  3.55056    9.6477  10.6997   8.6215   8.1125
   0.4028267356   0.4028267356  -1.68450  3.55119    9.6237  10.6731   8.5992   8.0907
   0.4059168043   0.4059168043  -1.67592  3.55183    9.5995  10.6462   8.5766   8.0686
   0.4090068730   0.4090068730  -1.66741  3.55247    9.5755  10.6195   8.5542   8.0467
   0.4120969418   0.4120969418  -1.65896  3.55310    9.5516  10.5930   8.5320   8.0250
   0.4151870105   0.4151870105  -1.65056  3.55373    9.5279  10.5666   8.5099   8.0035
   0.4182770792   0.4182770792  -1.64222  3.55436    9.5044  10.5404   8.4880   7.9821
   0.4213671480   0.4213671480  -1.63394  3.55498    9.4810  10.5144   8.4662   7.9610
   0.4244572167   0.4244572167  -1.62572  3.55560    9.4577  10.4885   8.4446   7.9400
   0.4275472854   0.4275472854  -1.61755  3.55621    9.4346  10.4628   8.4231   7.9192
   0.4306373541   0.4306373541  -1.60944  3.55682    9.4117  10.4372   8.4017   7.8985
   0.4337274229   0.4337274229  -1.60139  3.55742    9.3889  10.4119   8.3805   7.8781
   0.4368174916   0.4368174916  -1.59340  3.55801    9.3663  10.3866   8.3595   7.8578
   0.4399075603   0.4399075603  -1.58545  3.55860    9.3438  10.3615   8.3385   7.8377
   0.4429976291   0.4429976291  -1.57757  3.55919    9.3214  10.3366   8.3177   7.8177
   0.4460876978   0.4460876978  -1.56972  3.55977    9.2991  10.3118   8.2970   7.7979
   0.4491777665   0.4491777665  -1.56193  3.56035    9.2770  10.2870   8.2764   7.7782
   0.4522678353   0.4522678353  -1.55312  3.56107    9.2517  10.2585   8.2530   7.7560
   0.4553579040   0.4553579040  -1.54398  3.56184    9.2253  10.2286   8.2287   7.7330
   0.4584479727   0.4584479727  -1.53491  3.56260    9.1990  10.1989   8.2045   7.7102
   0.4615380415   0.4615380415  -1.52588  3.56336    9.1729  10.1693   8.1805   7.6875
   0.4646281102   0.4646281102  -1.51692  3.56412    9.1470  10.1399   8.1566   7.6651
   0.4677181789   0.4677181789  -1.50802  3.56487    9.1212  10.1107   8.1328   7.6428
   0.4708082476   0.4708082476  -1.49917  3.56562    9.0956  10.0816   8.1092   7.6207
   0.4738983164   0.4738983164  -1.49038  3.56636    9.0701  10.0527   8.0858   7.5987
   0.4769883851   0.4769883851  -1.48163  3.56710    9.0447  10.0239   8.0625   7.5769
   0.4800784538   0.4800784538  -1.47295  3.56783    9.0195   9.9953   8.0393   7.5553
   0.4831685226   0.4831685226  -1.46431  3.56856    8.9945   9.9669   8.0163   7.5338
   0.4862585913   0.4862585913  -1.45573  3.56928    8.9696   9.9386   7.9934   7.5125
   0.4893486600   0.4893486600  -1.44720  3.57000    8.9448   9.9105   7.9706   7.4913
   0.4924387288   0.4924387288  -1.43872  3.57072    8.9202   9.8825   7.9480   7.4703
   0.4955287975   0.4955287975  -1.43029  3.57143    8.8958   9.8548   7.9255   7.4494
   0.4986188662   0.4986188662  -1.42191  3.57214    8.8715   9.8271   7.9032   7.4287
   0.5017089349   0.5017089349  -1.41285  3.57299    8.8447   9.7963   7.8788   7.4063
   0.5047990037   0.5047990037  -1.40326  3.57397    8.8160   9.7631   7.8529   7.3827
   0.5078890724   0.5078890724  -1.39372  3.57493    8.7875   9.7300   7.8271   7.3592
   0.5109791411   0.5109791411  -1.38424  3.57590    8.7591   9.6971   7.8014   7.3359
   0.5140692099   0.5140692099  -1.37480  3.57685    8.7309   9.6643   7.7759   7.3127
   0.5171592786   0.5171592786  -1.36543  3.57781    8.7028   9.6317   7.7506   7.2898
   0.5202493473   0.5202493473  -1.35610  3.57875    8.6749   9.5993   7.7253   7.2669
   0.5233394161   0.5233394161  -1.34682  3.57970    8.6471   9.5670   7.7003   7.2443
   0.5264294848   0.5264294848  -1.33760  3.58064    8.6195   9.5349   7.6753   7.2218
   0.5295195535   0.5295195535  -1.32842  3.58157    8.5920   9.5030   7.6505   7.1994
   0.5326096222   0.5326096222  -1.31929  3.58250    8.5647   9.4712   7.6258   7.1772
   0.5356996910   0.5356996910  -1.31021  3.58342    8.5374   9.4395   7.6012   7.1551
   0.5387897597   0.5387897597  -1.30117  3.58434    8.5103   9.4080   7.5768   7.1332
   0.5418798284   0.5418798284  -1.29219  3.58526    8.4834   9.3765   7.5524   7.1114
   0.5449698972   0.5449698972  -1.28325  3.58617    8.4565   9.3452   7.5282   7.0897
   0.5480599659   0.5480599659  -1.27435  3.58707    8.4297   9.3140   7.5041   7.0680
   0.5511500346   0.5511496905  -1.26508  3.58808    8.4014   9.2807   7.4788   7.0455
   0.5542401034   0.5542388099  -1.25516  3.58928    8.3705   9.2438   7.4514   7.0215
   0.5573301721   0.5573278955  -1.24528  3.59046    8.3396   9.2070   7.4241   6.9974
   0.5604202408   0.5604169478  -1.23545  3.59164    8.3088   9.1701   7.3969   6.9735
   0.5635103096   0.5635059708  -1.22565  3.59282    8.2781   9.1334   7.3697   6.9495
   0.5666003783   0.5665949624  -1.21591  3.59399    8.2475   9.0967   7.3427   6.9257
   0.5696904470   0.5696839192  -1.20620  3.59515    8.2171   9.0602   7.3158   6.9019
   0.5727805157   0.5727728435  -1.19655  3.59630    8.1868   9.0240   7.2890   6.8783
   0.5758705845   0.5758617297  -1.18693  3.59746    8.1567   8.9879   7.2624   6.8547
   0.5789606532   0.5789505752  -1.17735  3.59860    8.1268   8.9522   7.2360   6.8312
   0.5820507219   0.5820393441  -1.16781  3.59974    8.0971   8.9168   7.2098   6.8078
   0.5851407907   0.5851280684  -1.15832  3.60088    8.0677   8.8819   7.1838   6.7845
   0.5882308594   0.5882167438  -1.14886  3.60201    8.0385   8.8473   7.1580   6.7614
   0.5913209281   0.5913053717  -1.13944  3.60313    8.0096   8.8132   7.1324   6.7384
   0.5944109969   0.5943939505  -1.13005  3.60425    7.9810   8.7796   7.1070   6.7155
   0.5975010656   0.5974825051  -1.12071  3.60536    7.9526   8.7463   7.0818   6.6928
   0.6005911343   0.6005712516  -1.11131  3.60650    7.9240   8.7128   7.0565   6.6699
   0.6036812030   0.6036609355  -1.10154  3.60777    7.8940   8.6775   7.0301   6.6462
   0.6067712718   0.6067506130  -1.09182  3.60904    7.8642   8.6424   7.0039   6.6226
   0.6098613405   0.6098402730  -1.08214  3.61030    7.8345   8.6074   6.9778   6.5991
   0.6129514092   0.6129299219  -1.07250  3.61155    7.8049   8.5725   6.9518   6.5758
   0.6160414780   0.6160195484  -1.06289  3.61281    7.7753   8.5376   6.9258   6.5525
   0.6191315467   0.6191091506  -1.05333  3.61406    7.7457   8.5027   6.8999   6.5293
   0.6222216154   0.6221987172  -1.04380  3.61530    7.7162   8.4677   6.8741   6.5062
   0.6253116842   0.6252882781  -1.03431  3.61654    7.6867   8.4327   6.8483   6.4832
   0.6284017529   0.6283778346  -1.02486  3.61778    7.6573   8.3978   6.8226   6.4602
   0.6314918216   0.6314673822  -1.01544  3.61901    7.6279   8.3629   6.7969   6.4373
   0.6345818904   0.6345569269  -1.00606  3.62024    7.5986   8.3281   6.7713   6.4145
   0.6376719591   0.6376464619  -0.99671  3.62147    7.5695   8.2934   6.7458   6.3917
   0.6407620278   0.6407359930  -0.98740  3.62269    7.5404   8.2589   6.7204   6.3690
   0.6438520965   0.6438255181  -0.97812  3.62391    7.5115   8.2246   6.6951   6.3463
   0.6469421653   0.6469150342  -0.96887  3.62513    7.4826   8.1905   6.6699   6.3236
   0.6500322340   0.6500045232  -0.95966  3.62634    7.4539   8.1565   6.6448   6.3009
   0.6531223027   0.6530918052  -0.94971  3.62785    7.4220   8.1182   6.6173   6.2764
   0.6562123715   0.6561790026  -0.93979  3.62936    7.3903   8.0802   6.5900   6.2518
   0.6593024402   0.6592660848  -0.92991  3.63086    7.3587   8.0424   6.5627   6.2273
   0.6623925089   0.6623530501  -0.92005  3.63235    7.3273   8.0050   6.5356   6.2027
   0.6654825777   0.6654399401  -0.91023  3.63384    7.2961   7.9678   6.5086   6.1781
   0.6685726464   0.6685267837  -0.90044  3.63532    7.2649   7.9309   6.4816   6.1535
   0.6716627151   0.6716134650  -0.89067  3.63680    7.2339   7.8942   6.4548   6.1289
   0.6747527838   0.6747002055  -0.88093  3.63827    7.2030   7.8576   6.4280   6.1044
   0.6778428526   0.6777866669  -0.87122  3.63973    7.1722   7.8211   6.4013   6.0798
   0.6809329213   0.6808729348  -0.86153  3.64119    7.1413   7.7846   6.3746   6.0553
