# Isochrone from from BaSTI-IAC database
# Alpha-enhanced=+0.4 models & transformations  -  GAIA-DR3-NEW
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = -0.899   Z = 0.0019750   Y = 0.24956900   Age (Myr) = 10500.000
#===============================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        G     G_BP     G_RP    G_RVS
#===============================================================
   0.3456017663   0.3456017663  -1.70289  3.57978    9.4175  10.2781   8.5094   8.0996
   0.3476148955   0.3476148955  -1.69773  3.58007    9.4036  10.2630   8.4962   8.0869
   0.3496280247   0.3496280247  -1.69247  3.58037    9.3894  10.2475   8.4827   8.0738
   0.3516411540   0.3516411540  -1.68632  3.58078    9.3725  10.2290   8.4669   8.0586
   0.3536542832   0.3536542832  -1.68002  3.58122    9.3552  10.2098   8.4507   8.0430
   0.3556674124   0.3556674124  -1.67374  3.58166    9.3380  10.1907   8.4345   8.0275
   0.3576805417   0.3576805417  -1.66750  3.58209    9.3208  10.1718   8.4184   8.0121
   0.3596936709   0.3596936709  -1.66129  3.58252    9.3037  10.1529   8.4024   7.9967
   0.3617068001   0.3617068001  -1.65510  3.58295    9.2867  10.1341   8.3865   7.9814
   0.3637199294   0.3637199294  -1.64895  3.58338    9.2698  10.1153   8.3707   7.9662
   0.3657330586   0.3657330586  -1.64284  3.58381    9.2530  10.0967   8.3549   7.9511
   0.3677461878   0.3677461878  -1.63675  3.58423    9.2363  10.0782   8.3392   7.9360
   0.3697593171   0.3697593171  -1.63068  3.58466    9.2196  10.0597   8.3236   7.9210
   0.3717724463   0.3717724463  -1.62465  3.58508    9.2030  10.0414   8.3081   7.9061
   0.3737855755   0.3737855755  -1.61865  3.58550    9.1865  10.0231   8.2926   7.8913
   0.3757987048   0.3757987048  -1.61268  3.58591    9.1700  10.0049   8.2772   7.8765
   0.3778118340   0.3778118340  -1.60673  3.58633    9.1537   9.9867   8.2619   7.8618
   0.3798249632   0.3798249632  -1.60081  3.58674    9.1374   9.9687   8.2466   7.8472
   0.3818380924   0.3818380924  -1.59492  3.58715    9.1212   9.9507   8.2314   7.8326
   0.3838512217   0.3838512217  -1.58906  3.58756    9.1050   9.9328   8.2163   7.8181
   0.3858643509   0.3858643509  -1.58323  3.58797    9.0889   9.9150   8.2013   7.8037
   0.3878774801   0.3878774801  -1.57743  3.58838    9.0729   9.8972   8.1863   7.7893
   0.3898906094   0.3898906094  -1.57165  3.58878    9.0570   9.8795   8.1714   7.7751
   0.3919037386   0.3919037386  -1.56590  3.58918    9.0411   9.8619   8.1566   7.7608
   0.3939168678   0.3939168678  -1.56018  3.58959    9.0253   9.8444   8.1418   7.7467
   0.3959299971   0.3959299971  -1.55448  3.58999    9.0096   9.8270   8.1270   7.7326
   0.3979431263   0.3979431263  -1.54880  3.59038    8.9939   9.8096   8.1124   7.7185
   0.3999562555   0.3999562555  -1.54316  3.59078    8.9783   9.7922   8.0978   7.7046
   0.4019693848   0.4019693848  -1.53597  3.59138    8.9581   9.7694   8.0791   7.6868
   0.4039825140   0.4039825140  -1.52878  3.59197    8.9379   9.7466   8.0604   7.6691
   0.4059956432   0.4059956432  -1.52162  3.59257    8.9177   9.7238   8.0417   7.6514
   0.4080087725   0.4080087725  -1.51448  3.59316    8.8976   9.7011   8.0231   7.6337
   0.4100219017   0.4100219017  -1.50738  3.59376    8.8776   9.6785   8.0046   7.6162
   0.4120350309   0.4120350309  -1.50030  3.59435    8.8576   9.6560   7.9862   7.5987
   0.4140481602   0.4140481602  -1.49326  3.59493    8.8378   9.6335   7.9678   7.5813
   0.4160612894   0.4160612894  -1.48623  3.59552    8.8180   9.6112   7.9496   7.5640
   0.4180744186   0.4180744186  -1.47924  3.59610    8.7983   9.5890   7.9314   7.5467
   0.4200875479   0.4200875479  -1.47228  3.59669    8.7787   9.5668   7.9132   7.5296
   0.4221006771   0.4221006771  -1.46534  3.59727    8.7592   9.5448   7.8952   7.5125
   0.4241138063   0.4241138063  -1.45842  3.59785    8.7397   9.5228   7.8773   7.4955
   0.4261269355   0.4261269355  -1.45153  3.59842    8.7204   9.5010   7.8594   7.4785
   0.4281400648   0.4281400648  -1.44467  3.59900    8.7012   9.4793   7.8416   7.4617
   0.4301531940   0.4301531940  -1.43783  3.59957    8.6820   9.4577   7.8240   7.4449
   0.4321663232   0.4321663232  -1.43102  3.60014    8.6630   9.4363   7.8064   7.4282
   0.4341794525   0.4341794525  -1.42423  3.60071    8.6440   9.4149   7.7889   7.4116
   0.4361925817   0.4361925817  -1.41747  3.60128    8.6252   9.3937   7.7715   7.3951
   0.4382057109   0.4382057109  -1.41073  3.60185    8.6064   9.3726   7.7542   7.3786
   0.4402188402   0.4402188402  -1.40401  3.60242    8.5878   9.3516   7.7370   7.3623
   0.4422319694   0.4422319694  -1.39732  3.60298    8.5692   9.3308   7.7199   7.3460
   0.4442450986   0.4442450986  -1.39065  3.60354    8.5508   9.3100   7.7029   7.3298
